0,0,0,0,0,0,0,0,0,0,2.57235175382675e-08,0.000104105260106735,0.00122099625878036,0.00800034590065479,0.0152225336059928,0.0200740694999695,0.0409848093986511,0.11172342300415,0.277637928724289,0.543102443218231,0.779555797576904,0.896931767463684,1.0089567899704,1.13873934745789,1.26556551456451,1.36262738704681,1.40635943412781,1.42354559898376,1.48121392726898,1.49141955375671
0,0,0,0,0,0,0,0,0,0,1.39451131198065e-10,1.09934826468816e-05,0.000232721737120301,0.00235294480808079,0.0049518789164722,0.0107637597247958,0.0261672455817461,0.0933383852243423,0.232846140861511,0.469506204128265,0.737267911434174,0.872288942337036,0.993138134479523,1.12811362743378,1.25593173503876,1.35982167720795,1.40385007858276,1.42048537731171,1.48131227493286,1.49040174484253
0,0,0,0,0,0,0,0,0,0,0,3.28192413689976e-07,2.19695612031501e-05,0.000639970123302191,0.00159002945292741,0.00517352810129523,0.016410369426012,0.0799897164106369,0.195031076669693,0.415594488382339,0.685613453388214,0.848486483097076,0.980641484260559,1.11956667900085,1.24842643737793,1.35695135593414,1.40247046947479,1.4169317483902,1.48198318481445,1.4895247220993
0,0,0,0,0,0,0,0,0,0,0,6.53620435553393e-10,5.71807220239862e-07,8.71972952154465e-05,0.000399075885070488,0.00216565141454339,0.00794714782387018,0.060154352337122,0.166082173585892,0.37182354927063,0.635472774505615,0.82500559091568,0.969333052635193,1.11321687698364,1.24192667007446,1.35473418235779,1.40119910240173,1.4139016866684,1.48208224773407,1.48900663852692
0,0,0,0,0,0,0,0,0,0,0,0,2.44018094619491e-09,4.09877293350291e-06,8.230719686253e-05,0.000767574296332896,0.00331801595166326,0.0430786684155464,0.144486516714096,0.335499078035355,0.595302104949951,0.800529479980469,0.957983613014221,1.10716497898102,1.23650336265564,1.35148859024048,1.39958369731903,1.41092967987061,1.48212838172913,1.48843038082123
0,NaN,0,0,0,0,0,0,0,0,0,0,0,3.01996330165366e-08,1.20690465337248e-05,0.000115991861093789,0.00156250293366611,0.0319034904241562,0.126902148127556,0.312695026397705,0.563938617706299,0.778003752231598,0.946076095104218,1.10026347637177,1.23142731189728,1.34845399856567,1.39818859100342,1.4076908826828,1.48243916034698,1.48788464069366
NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,3.19416585625731e-07,4.82707127957838e-06,0.000775336928199977,0.0232499781996012,0.103060185909271,0.303176760673523,0.539986968040466,0.758022367954254,0.933309257030487,1.09274291992188,1.22729575634003,1.34525275230408,1.39629173278809,1.40469741821289,1.4830733537674,1.48754990100861
NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,3.38511579878187e-10,2.51074720836186e-06,0.000520113739185035,0.0181601513177156,0.0838248580694199,0.284324645996094,0.51781553030014,0.739553689956665,0.922056198120117,1.08554089069366,1.22455489635468,1.34186363220215,1.39368045330048,1.40175628662109,1.4838901758194,1.48722469806671
NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,2.86061361265411e-08,5.75536396354437e-05,0.000919148093089461,0.0136932041496038,0.0737818032503128,0.241722971200943,0.499004781246185,0.724156141281128,0.912152111530304,1.07891631126404,1.2228227853775,1.33699023723602,1.39136672019958,1.39887583255768,1.48486602306366,1.48692893981934
NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,3.74822934645636e-06,0.000214401865378022,0.00225478759966791,0.0134138762950897,0.0659736394882202,0.192157581448555,0.480573177337646,0.707776606082916,0.904146313667297,1.07295167446136,1.22143757343292,1.33102929592133,1.38786327838898,1.39650130271912,1.48605418205261,1.48672986030579
NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,1.06768627272658e-09,2.36667838180438e-05,0.000696462753694504,0.00510741909965873,0.0188394207507372,0.0575695782899857,0.164543449878693,0.45631155371666,0.691469669342041,0.899650633335114,1.06740820407867,1.21952974796295,1.32343089580536,1.38435912132263,1.3941695690155,1.48753917217255,1.48654425144196
NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,1.28879526073433e-06,0.000182378222234547,0.00186008948367089,0.0103261517360806,0.0309260524809361,0.0590768530964851,0.144717454910278,0.428417712450027,0.678620040416718,0.897018373012543,1.0620197057724,1.21605610847473,1.31522190570831,1.38007664680481,1.39217591285706,1.48928511142731,1.486447930336
NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,4.21245522375102e-06,0.00129218830261379,0.00578711787238717,0.0222068708389997,0.0399552397429943,0.0713059529662132,0.225963190197945,0.404169231653214,0.667859673500061,0.894943594932556,1.05777525901794,1.21197843551636,1.30547058582306,1.37619626522064,1.39045548439026,1.49112355709076,1.486661195755
NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,7.05652064425522e-06,0.00320069375447929,0.0163147505372763,0.0448459312319756,0.0392318852245808,0.109323747456074,0.261810123920441,0.386410236358643,0.659363210201263,0.890779435634613,1.05414116382599,1.20734775066376,1.29593777656555,1.37170267105103,1.38931739330292,1.49175345897675,1.48687851428986
NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,9.76752744463738e-06,0.00463988306000829,0.0323283560574055,0.073458157479763,0.0424093343317509,0.206641808152199,0.258602887392044,0.37737837433815,0.652387738227844,0.887172937393188,1.05228447914124,1.20096909999847,1.28588140010834,1.36637306213379,1.38833737373352,1.49239039421082,1.48709452152252
NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,7.09983432898298e-05,0.00675783213227987,0.0550369471311569,0.125468626618385,0.0502582043409348,0.238333255052567,0.251745253801346,0.372089117765427,0.641781151294708,0.885542392730713,1.05264067649841,1.19255077838898,1.27583360671997,1.36091721057892,1.38755893707275,1.49320733547211,1.48731362819672
